Year,ID,Method,Scope,Category ,Level 2,Level 3,Level 4,Report Label,UOM,GHG/Unit,GHG Conversion Factor 2025,Valid From,Valid To,Source
2025,6_303_3102_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),Diesel,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) Diesel,km,kWh (Net CV),0.99123,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3103_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),Petrol,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) Petrol,km,kWh (Net CV),0.92352,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3104_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),CNG,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) CNG,km,kWh (Net CV),1.23247,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3105_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),LPG,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) LPG,km,kWh (Net CV),1.14458,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3106_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),Unknown,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) Unknown,km,kWh (Net CV),0.98934,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3107_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,km,kWh (Net CV),0.55914,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3108_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) Battery Electric Vehicle,km,kWh (Net CV),0,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3102_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),Diesel,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) Diesel,miles,kWh (Net CV),1.59524,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3103_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),Petrol,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) Petrol,miles,kWh (Net CV),1.48626,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3104_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),CNG,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) CNG,miles,kWh (Net CV),1.98347,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3105_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),LPG,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) LPG,miles,kWh (Net CV),1.84203,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3106_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),Unknown,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) Unknown,miles,kWh (Net CV),1.59219,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3107_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,miles,kWh (Net CV),0.89985,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_303_3108_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,SECR kWh pass & delivery vehs Vans Average (up to 3.5 tonnes) Battery Electric Vehicle,miles,kWh (Net CV),0,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3110_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,tonne.km,kWh (Net CV),1.76854,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3111_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,tonne.km,kWh (Net CV),0.95501,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3112_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) Average Laden,tonne.km,kWh (Net CV),2.03341,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3109_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 0% Laden,km,kWh (Net CV),1.77572,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3110_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,km,kWh (Net CV),1.93013,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3111_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,km,kWh (Net CV),2.08454,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3112_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) Average Laden,km,kWh (Net CV),1.90851,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3109_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 0% Laden,miles,kWh (Net CV),2.85774,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3110_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,miles,kWh (Net CV),3.10624,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3111_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,miles,kWh (Net CV),3.35474,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3112_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) Average Laden,miles,kWh (Net CV),3.07145,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3114_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 50% Laden,tonne.km,kWh (Net CV),1.01776,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3115_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 100% Laden,tonne.km,kWh (Net CV),0.57249,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3116_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) Average Laden,tonne.km,kWh (Net CV),1.39942,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3113_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 0% Laden,km,kWh (Net CV),2.11587,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3114_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 50% Laden,km,kWh (Net CV),2.41813,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3115_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 100% Laden,km,kWh (Net CV),2.7204,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3116_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) Average Laden,km,kWh (Net CV),2.32745,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3113_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 0% Laden,miles,kWh (Net CV),3.40516,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3114_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 50% Laden,miles,kWh (Net CV),3.89161,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3115_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 100% Laden,miles,kWh (Net CV),4.37806,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3116_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) Average Laden,miles,kWh (Net CV),3.74567,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3118_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) 50% Laden,tonne.km,kWh (Net CV),0.81294,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3119_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) 100% Laden,tonne.km,kWh (Net CV),0.47963,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3120_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) Average Laden,tonne.km,kWh (Net CV),0.65963,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3117_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),0% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) 0% Laden,km,kWh (Net CV),2.97151,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3118_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) 50% Laden,km,kWh (Net CV),3.62379,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3119_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) 100% Laden,km,kWh (Net CV),4.27608,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3120_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) Average Laden,km,kWh (Net CV),3.81861,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3117_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),0% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) 0% Laden,miles,kWh (Net CV),4.78218,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3118_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) 50% Laden,miles,kWh (Net CV),5.83193,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3119_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) 100% Laden,miles,kWh (Net CV),6.88168,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3120_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Rigid (>17 tonnes),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Rigid (>17 tonnes) Average Laden,miles,kWh (Net CV),6.14546,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3122_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids 50% Laden,tonne.km,kWh (Net CV),0.86921,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3123_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids 100% Laden,tonne.km,kWh (Net CV),0.50724,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3124_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids Average Laden,tonne.km,kWh (Net CV),0.75975,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3121_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,0% Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids 0% Laden,km,kWh (Net CV),2.60875,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3122_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids 50% Laden,km,kWh (Net CV),3.11069,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3123_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids 100% Laden,km,kWh (Net CV),3.61262,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3124_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids Average Laden,km,kWh (Net CV),3.22545,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3121_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,0% Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids 0% Laden,miles,kWh (Net CV),4.19838,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3122_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids 50% Laden,miles,kWh (Net CV),5.00616,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3123_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids 100% Laden,miles,kWh (Net CV),5.81395,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3124_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),All rigids,Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) All rigids Average Laden,miles,kWh (Net CV),5.19086,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3126_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Articulated (>3.5 - 33t) 50% Laden,tonne.km,kWh (Net CV),0.49179,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3127_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Articulated (>3.5 - 33t) 100% Laden,tonne.km,kWh (Net CV),0.29507,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3128_14_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Articulated (>3.5 - 33t),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Articulated (>3.5 - 33t) Average Laden,tonne.km,kWh (Net CV),0.48407,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3125_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Articulated (>3.5 - 33t) 0% Laden,km,kWh (Net CV),2.39668,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3126_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Articulated (>3.5 - 33t) 50% Laden,km,kWh (Net CV),2.99585,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3127_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Articulated (>3.5 - 33t) 100% Laden,km,kWh (Net CV),3.59502,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3128_4_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Articulated (>3.5 - 33t),Average Laden,SECR kWh pass & delivery vehs HGV (all diesel) Articulated (>3.5 - 33t) Average Laden,km,kWh (Net CV),3.00783,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3125_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Articulated (>3.5 - 33t),0% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Articulated (>3.5 - 33t) 0% Laden,miles,kWh (Net CV),3.85708,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3126_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Articulated (>3.5 - 33t) 50% Laden,miles,kWh (Net CV),4.82135,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,6_304_3127_9_5,Activity,Scope 1,SECR kWh pass & delivery vehs,HGV (all diesel),Articulated (>3.5 - 33t),100% Laden,SECR kWh pass & delivery vehs HGV (all diesel) Articulated (>3.5 - 33t) 100% Laden,miles,kWh (Net CV),5.78562,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
